0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.815554749218754103e-16
7.202155502924830833e-14
4.266561533562610718e-13
5.143000593752123625e-12
6.007415017108650002e-11
1.188186676664534444e-10
2.566782713431234906e-10
3.347633228588841005e-10
2.883512676250128428e-10
2.779574106269203736e-10
3.369739422749324903e-10
2.545560412694938216e-10
3.476441997734744136e-10
2.336801232064353435e-10
4.040637195778340284e-10
5.761430755098064929e-10
7.162174547536704416e-10
8.347341023736177584e-10
5.728286158379393464e-10
6.443835145733208484e-10
1.693524363150611161e-09
2.957152688338885319e-09
3.264400541237393069e-09
4.278742021435701774e-09
5.828755780743813897e-09
9.596012139080476516e-09
1.262857716393438532e-08
3.034808476919713939e-08
6.987452453705886039e-08
7.644782588081182496e-08
3.193055886239281896e-08
3.750543182944350648e-08
4.348192972070958923e-08
3.503687360020902266e-08
3.600409529680761382e-08
5.875002288240564570e-08
5.957581407899428324e-08
1.429296589621862826e-07
1.272772909876461888e-07
1.149565230511564805e-07
1.825098892360944252e-07
1.520529801045341876e-07
1.958695389154626591e-07
2.399250069568492283e-07
2.415581217292670585e-07
2.813767976831240487e-07
7.014079753685890259e-07
9.764929686127893713e-07
7.827517357509225392e-07
3.362694111804593242e-07
3.886458792724003523e-07
6.821169882038390103e-07
5.933966346846587153e-07
9.722166144725860509e-07
1.397475415878199136e-06
3.478107972262153213e-06
1.512919523782697342e-06
4.330469861272069653e-06
2.306617089207005237e-06
3.991306896624431670e-06
4.176454818934868524e-06
3.183420169708431343e-06
4.896113284055083321e-06
5.153367586539959383e-06
6.067321422923209492e-06
4.910885423005914855e-06
4.095000631879678478e-06
3.141292635302264094e-06
3.398694438597721618e-06
4.344193439396626009e-06
3.856685634434342446e-06
3.386698070933876375e-06
3.497121618570398985e-06
2.729958204538779571e-06
2.527491423773126632e-06
4.589939215327870720e-06
3.782405161274037997e-06
3.185710956301263980e-06
3.709306349064464558e-06
4.906592207545045330e-06
4.092384407101062744e-06
3.588230575511939790e-06
3.668643988958108422e-06
5.489693562317877359e-06
7.016884692895663283e-06
8.129963689073766383e-06
6.726033680756944057e-06
7.872221404518213827e-06
5.652875742922621325e-06
5.595450645481484494e-06
